gamedate,plus_minus_box,fg_pct,three_pa,tov,ftm,pf,w_l,oreb,dreb,min,ft_pct,fp,stl,three_ppct,fga,fta,pts,ast,fgm,three_pm,matchup,player,reb,team,blk
04/19/2000,-4,50.0,0,0,1,0,W,0,1,8,50.0,5.7,0,-,2,2,3,1,1,0,DAL @ MIN,Sean Rooks,1,DAL,0
04/19/2000,-1,55.6,0,0,0,4,L,3,5,27,-,24.1,0,-,9,0,10,1,5,0,MIN vs. DAL,Joe Smith,8,MIN,1
04/19/2000,-7,46.2,1,0,1,4,L,2,1,29,50.0,22.6,0,0.0,13,2,13,4,6,0,MIN vs. DAL,Malik Sealy,3,MIN,0
04/19/2000,6,0.0,0,0,0,1,W,0,0,11,-,3.0,0,-,3,0,0,2,0,0,DAL @ MIN,Hubert Davis,0,DAL,0
04/19/2000,6,50.0,4,3,2,1,W,1,4,48,100,33.0,0,50.0,14,2,18,8,7,2,DAL @ MIN,Michael Finley,5,DAL,0
04/19/2000,4,54.5,4,1,3,2,W,1,5,28,100,29.2,1,50.0,11,3,17,2,6,2,DAL @ MIN,Erick Strickland,6,DAL,0
04/19/2000,-2,-,0,0,0,0,L,0,1,5,-,4.2,0,-,0,0,0,0,0,0,MIN vs. DAL,Dean Garrett,1,MIN,1
04/19/2000,-3,40.0,4,2,4,2,W,0,6,21,100,18.2,0,25.0,10,4,13,0,4,1,DAL @ MIN,Dirk Nowitzki,6,DAL,0
04/19/2000,1,57.1,1,1,2,1,L,2,4,29,100,37.2,1,100,14,2,19,6,8,1,MIN vs. DAL,Wally Szczerbiak,6,MIN,0
04/19/2000,9,87.5,0,0,0,2,W,1,4,27,-,26.0,1,-,8,0,14,0,7,0,DAL @ MIN,Greg Buckner,5,DAL,1
04/19/2000,3,100,0,0,0,0,L,0,0,4,-,2.0,0,-,1,0,2,0,1,0,MIN vs. DAL,Andrae Patterson,0,MIN,0
04/19/2000,-10,23.1,2,3,5,3,L,2,4,37,83.3,31.7,2,0.0,13,6,11,7,3,0,HOU vs. VAN,Steve Francis,6,HOU,0
04/19/2000,-15,28.6,0,0,4,2,L,1,1,27,100,10.4,0,-,7,4,8,0,2,0,ATL @ IND,Alan Henderson,2,ATL,0
04/19/2000,-8,33.3,0,3,0,5,L,1,3,34,-,17.3,0,-,12,0,8,5,4,0,WAS @ MIL,Juwan Howard,4,WAS,0
04/19/2000,7,100,0,1,0,2,W,2,2,8,-,7.8,0,-,2,0,4,0,2,0,MIL vs. WAS,Ervin Johnson,4,MIL,0
04/19/2000,0,77.8,0,0,2,3,W,0,4,33,100,29.8,1,-,9,2,16,4,7,0,MIL vs. WAS,Vinny Del Negro,4,MIL,0
04/19/2000,4,25.0,0,0,0,3,L,2,6,18,-,22.1,2,-,4,0,2,1,1,0,WAS @ MIL,Don Reid,8,WAS,1
04/19/2000,8,100,0,0,1,1,L,1,2,10,100,10.1,0,-,2,1,5,1,2,0,WAS @ MIL,Aaron Williams,3,WAS,0
04/19/2000,13,50.0,0,2,2,3,W,2,4,29,33.3,21.2,1,-,2,6,4,2,1,0,MIL vs. WAS,Darvin Ham,6,MIL,2
04/19/2000,-14,37.5,0,1,1,5,L,6,3,25,33.3,18.3,0,-,8,3,7,1,3,0,WAS @ MIL,Gerard King,9,WAS,0
04/19/2000,3,38.9,1,1,3,5,L,1,6,34,75.0,37.9,1,0.0,18,4,17,7,7,0,WAS @ MIL,Richard Hamilton,7,WAS,0
04/19/2000,-7,0.0,0,0,2,1,L,0,5,14,100,11.0,0,-,1,2,2,0,0,0,WAS @ MIL,Jahidi White,5,WAS,1
04/19/2000,-7,50.0,0,0,0,0,W,1,0,21,-,17.2,0,-,10,0,10,4,5,0,MIL vs. WAS,Rafer Alston,1,MIL,0
04/19/2000,8,44.4,0,1,5,1,L,1,3,23,83.3,21.3,0,-,9,6,13,3,4,0,MIA @ CHH,Alonzo Mourning,4,MIA,0
04/19/2000,1,0.0,0,0,1,0,L,0,0,4,50.0,1.0,0,-,1,2,1,0,0,0,MIA @ CHH,Tim James,0,MIA,0
04/19/2000,2,-,0,0,0,2,L,0,0,6,-,0.0,0,-,0,0,0,0,0,0,MIA @ CHH,Duane Causwell,0,MIA,0
04/19/2000,-6,50.0,0,0,0,2,L,0,1,13,-,7.2,0,-,6,0,6,0,3,0,MIA @ CHH,Mark Strickland,1,MIA,0
04/19/2000,0,25.0,0,0,0,1,L,5,5,30,-,25.0,2,-,8,0,4,2,2,0,MIA @ CHH,P.J. Brown,10,MIA,0
04/19/2000,4,57.1,0,1,0,1,W,1,2,16,-,10.6,0,-,7,0,8,0,4,0,CLE @ NJN,Cedric Henderson,3,CLE,0
04/19/2000,-7,50.0,0,1,1,3,W,0,1,7,50.0,3.2,0,-,2,2,3,0,1,0,CLE @ NJN,Lari Ketner,1,CLE,0
04/19/2000,-15,20.0,0,1,1,0,W,1,3,24,25.0,11.3,1,-,5,4,3,1,1,0,DEN @ POR,Keon Clark,4,DEN,0
04/19/2000,-5,22.2,0,0,1,4,L,0,10,28,50.0,23.0,1,-,9,2,5,2,2,0,ATL @ IND,LaPhonso Ellis,10,ATL,0
04/19/2000,-16,69.2,1,2,4,4,L,1,7,35,44.4,47.1,3,100,13,9,23,1,9,1,ATL @ IND,Lorenzen Wright,8,ATL,2
04/19/2000,12,43.8,2,2,4,2,W,0,9,33,100,36.8,0,50.0,16,4,19,2,7,1,IND vs. ATL,Jalen Rose,9,IND,2
04/19/2000,-13,33.3,2,0,0,0,L,1,3,28,-,24.8,1,0.0,12,0,8,6,4,0,ATL @ IND,Jason Terry,4,ATL,0
04/19/2000,0,25.0,0,0,0,1,L,0,0,10,-,9.5,1,-,4,0,2,3,1,0,ATL @ IND,Bimbo Coles,0,ATL,0
04/19/2000,-14,28.6,1,2,5,3,L,2,2,20,83.3,11.8,0,0.0,7,6,9,0,2,0,ATL @ IND,Roshown McLeod,4,ATL,0
04/19/2000,-3,40.0,0,0,1,1,L,3,2,13,50.0,18.5,0,-,5,2,5,1,2,0,ATL @ IND,Dikembe Mutombo,5,ATL,2
04/19/2000,13,83.3,2,0,2,1,W,0,2,22,100,27.4,0,50.0,6,2,13,6,5,1,IND vs. ATL,Reggie Miller,2,IND,1
04/19/2000,7,62.5,0,2,0,3,W,3,6,24,-,29.3,0,-,8,0,10,1,5,0,IND vs. ATL,Zan Tabak,9,IND,3
04/19/2000,9,54.5,6,5,0,3,W,0,2,28,-,21.9,1,33.3,11,0,14,5,6,2,IND vs. ATL,Travis Best,2,IND,0
04/19/2000,6,42.9,2,0,0,1,W,0,4,26,-,24.3,3,0.0,7,0,6,3,3,0,IND vs. ATL,Chris Mullin,4,IND,0
04/19/2000,10,75.0,1,3,0,2,W,0,3,20,-,19.6,0,100,4,0,7,8,3,1,IND vs. ATL,Mark Jackson,3,IND,0
04/19/2000,-12,40.0,5,0,2,0,L,1,1,24,100,27.4,2,40.0,15,2,16,2,6,2,ATL @ IND,Jim Jackson,2,ATL,0
04/19/2000,15,40.0,1,2,6,1,W,1,9,18,100,23.0,0,0.0,5,6,10,0,2,0,IND vs. ATL,Austin Croshere,10,IND,1
04/19/2000,-6,50.0,1,0,0,1,L,0,1,10,-,7.2,0,100,2,0,3,2,1,1,ATL @ IND,Drew Barry,1,ATL,0
04/19/2000,7,36.4,2,0,3,1,W,0,1,15,50.0,16.7,0,0.0,11,6,11,1,4,0,IND vs. ATL,Jonathan Bender,1,IND,1
04/19/2000,4,40.0,1,1,3,4,W,5,8,30,75.0,33.1,1,0.0,10,4,11,1,4,0,IND vs. ATL,Jeff Foster,13,IND,1
04/19/2000,12,41.7,1,0,0,2,W,3,2,24,-,22.0,0,0.0,12,0,10,0,5,0,IND vs. ATL,Rik Smits,5,IND,2
04/19/2000,-7,27.3,3,0,2,1,L,0,1,24,100,15.2,2,0.0,11,2,8,0,3,0,ATL @ IND,Dion Glover,1,ATL,0
04/19/2000,-4,28.6,1,2,1,0,L,1,3,21,50.0,18.3,2,0.0,7,2,5,1,2,0,ATL @ IND,Cal Bowdler,4,ATL,1
04/19/2000,8,66.7,0,0,0,2,L,1,2,26,-,19.1,1,-,6,0,8,3,4,0,POR vs. DEN,Stacey Augmon,3,POR,0
04/19/2000,-12,66.7,0,0,0,1,W,1,1,20,-,9.4,1,-,3,0,4,0,2,0,DEN @ POR,Ryan Bowen,2,DEN,0
04/19/2000,-10,22.2,4,1,0,0,L,2,3,20,-,13.0,0,25.0,9,0,5,2,2,1,POR vs. DEN,Scottie Pippen,5,POR,0
04/19/2000,15,46.2,2,1,0,1,W,1,5,34,0.0,37.2,2,50.0,13,1,13,8,6,1,DEN @ POR,George McCloud,6,DEN,0
04/19/2000,-3,55.6,2,0,4,0,L,0,2,25,100,23.4,0,50.0,9,4,15,2,5,1,POR vs. DEN,Steven Smith,2,POR,1
04/19/2000,-5,33.3,0,1,6,2,L,0,4,25,100,24.8,0,-,9,6,12,2,3,0,POR vs. DEN,Rasheed Wallace,4,POR,2
04/19/2000,2,50.0,0,1,4,1,L,1,2,23,100,25.1,1,-,14,4,18,1,7,0,POR vs. DEN,Bonzi Wells,3,POR,0
04/19/2000,-10,0.0,2,1,0,1,W,0,0,13,-,0.5,0,0.0,3,0,0,1,0,0,DEN @ POR,Chris Herren,0,DEN,0
04/19/2000,5,25.0,3,2,0,2,L,1,1,24,-,10.9,0,33.3,4,0,3,5,1,1,POR vs. DEN,Greg Anthony,2,POR,0
04/19/2000,11,47.4,7,1,0,1,W,0,3,35,-,41.1,0,57.1,19,0,22,9,9,4,DEN @ POR,Nick Van Exel,3,DEN,1
04/19/2000,-10,25.0,0,1,3,4,L,3,7,25,75.0,31.5,2,-,8,4,7,1,2,0,POR vs. DEN,Brian Grant,10,POR,2
04/19/2000,14,66.7,2,0,0,5,W,0,2,18,-,8.9,0,50.0,3,0,5,1,2,1,DEN @ POR,James Posey,2,DEN,0
04/19/2000,5,22.2,0,1,2,2,L,1,4,24,66.7,15.5,0,-,9,3,6,3,2,0,POR vs. DEN,Detlef Schrempf,5,POR,0
04/19/2000,11,75.0,0,1,4,3,W,2,6,35,66.7,44.1,1,-,12,6,22,3,9,0,DEN @ POR,Antonio McDyess,8,DEN,2
04/19/2000,-8,63.6,2,3,2,2,W,1,6,20,100,24.4,0,0.0,11,2,16,0,7,0,DEN @ POR,Chris Gatling,7,DEN,1
04/19/2000,-6,54.5,2,1,0,0,L,0,0,24,-,18.0,0,50.0,11,0,13,4,6,1,POR vs. DEN,Damon Stoudamire,0,POR,0
04/19/2000,8,37.5,2,0,1,5,W,0,5,34,33.3,26.5,0,0.0,8,3,7,1,3,0,DEN @ POR,Raef LaFrentz,5,DEN,4
04/19/2000,9,57.1,0,0,0,3,L,2,9,23,-,25.7,0,-,7,0,8,1,4,0,POR vs. DEN,Jermaine O'Neal,11,POR,1
04/19/2000,-9,50.0,0,0,0,1,W,1,1,7,-,9.4,0,-,4,0,4,0,2,0,DEN @ POR,Roy Rogers,2,DEN,1
04/19/2000,6,35.3,1,0,2,2,W,0,4,29,100,27.8,2,0.0,17,2,14,2,6,0,MIL vs. WAS,Glenn Robinson,4,MIL,0
04/19/2000,-3,72.7,0,0,3,2,W,3,2,23,100,31.0,0,-,11,3,19,0,8,0,MIL vs. WAS,Scott Williams,5,MIL,2
04/19/2000,-19,50.0,0,0,2,2,L,1,2,25,100,12.1,0,-,2,2,4,3,1,0,MIA @ CHH,Clar. Weatherspoon,3,MIA,0
04/19/2000,0,37.5,4,2,8,1,W,0,3,37,100,29.1,2,0.0,8,8,14,5,3,0,CHH vs. MIA,Eddie Jones,3,CHH,0
04/19/2000,1,38.5,6,2,2,3,L,1,5,34,100,26.2,1,50.0,13,2,15,2,5,3,MIA @ CHH,Jamal Mashburn,6,MIA,0
04/19/2000,4,33.3,2,1,4,2,W,1,5,33,100,27.2,1,0.0,12,4,12,2,4,0,CHH vs. MIA,Derrick Coleman,6,CHH,1
04/19/2000,8,58.3,0,2,0,2,W,1,6,43,-,32.4,1,-,12,0,14,6,7,0,CHH vs. MIA,Anthony Mason,7,CHH,0
04/19/2000,-21,42.9,0,1,0,6,L,1,1,17,-,8.9,0,-,7,0,6,1,3,0,MIA @ CHH,Otis Thorpe,2,MIA,0
04/19/2000,18,50.0,0,0,2,1,W,2,1,26,100,12.6,1,-,4,2,6,0,2,0,CHH vs. MIA,Brad Miller,3,CHH,0
04/19/2000,-17,0.0,1,0,0,2,L,0,3,19,-,8.1,0,0.0,3,0,0,1,0,0,MIA @ CHH,Bruce Bowen,3,MIA,1
04/19/2000,14,100,0,1,5,1,W,0,0,24,83.3,22.5,1,-,1,6,7,7,1,0,CHH vs. MIA,Baron Davis,0,CHH,1
04/19/2000,10,16.7,4,0,0,0,L,2,0,18,-,11.9,1,0.0,6,0,2,3,1,0,MIA @ CHH,Dan Majerle,2,MIA,0
04/19/2000,14,85.7,0,1,1,1,W,1,3,23,100,18.3,0,-,7,1,13,1,6,0,CHH vs. MIA,Eddie Robinson,4,CHH,0
04/19/2000,-2,50.0,1,1,0,2,L,1,2,14,-,11.6,0,0.0,6,0,6,2,3,0,MIA @ CHH,Rodney Buford,3,MIA,0
04/19/2000,-6,100,0,4,0,3,W,1,4,21,-,13.5,0,-,5,0,10,1,5,0,CLE @ NJN,Mark Bryant,5,CLE,0
04/19/2000,-4,20.0,0,0,1,3,W,0,5,15,33.3,15.0,2,-,5,3,3,0,1,0,CLE @ NJN,Andrew DeClercq,5,CLE,0
04/19/2000,14,60.0,0,1,0,4,W,2,2,20,-,15.8,1,-,5,0,6,2,3,0,CLE @ NJN,Danny Ferry,4,CLE,0
04/19/2000,2,66.7,1,2,0,1,W,0,2,19,-,12.9,0,0.0,6,0,8,3,4,0,CLE @ NJN,Andre Miller,2,CLE,0
04/19/2000,7,46.7,0,3,9,2,W,5,8,33,90.0,49.1,2,-,15,10,23,3,7,0,CLE @ NJN,Shawn Kemp,13,CLE,1
04/19/2000,-5,14.3,2,2,0,3,L,0,2,37,-,12.9,2,0.0,7,0,2,3,1,0,NJN vs. CLE,Lucious Harris,2,NJN,0
04/19/2000,1,66.7,0,2,2,6,W,0,3,29,100,47.6,4,-,6,2,10,12,4,0,CLE @ NJN,Brevin Knight,3,CLE,2
04/19/2000,2,16.7,0,1,0,4,L,0,5,23,-,19.0,0,-,6,0,2,2,1,0,NJN vs. CLE,Gheorghe Muresan,5,NJN,3
04/19/2000,-7,60.0,1,0,2,2,L,1,1,20,100,21.9,0,100,10,2,15,1,6,1,WAS @ MIL,Tracy Murray,2,WAS,1
04/19/2000,7,66.7,1,0,0,1,W,0,0,6,-,6.5,0,100,3,0,5,1,2,1,MIL vs. WAS,Ray Allen,0,MIL,0
04/19/2000,12,30.0,1,0,7,1,W,0,4,27,87.5,34.3,2,0.0,10,8,13,7,3,0,MIL vs. WAS,Sam Cassell,4,MIL,0
04/19/2000,-7,50.0,2,1,4,3,W,0,2,23,100,32.9,2,50.0,10,4,15,3,5,1,MIL vs. WAS,Tim Thomas,2,MIL,2
04/19/2000,2,-,0,0,0,1,L,0,0,5,-,0.0,0,-,0,0,0,0,0,0,WAS @ MIL,Calvin Booth,0,WAS,0
04/19/2000,-11,43.8,8,1,4,4,L,0,2,39,100,33.9,0,50.0,16,4,22,7,7,4,WAS @ MIL,Chris Whitney,2,WAS,0
04/19/2000,5,50.0,6,5,5,3,L,3,1,40,83.3,32.8,1,66.7,18,6,27,2,9,4,WAS @ MIL,Mitch Richmond,4,WAS,0
04/19/2000,-4,50.0,0,2,0,1,W,1,6,23,-,9.9,0,-,2,0,2,1,1,0,MIL vs. WAS,Danny Manning,7,MIL,0
04/19/2000,1,50.0,0,0,4,4,W,0,4,16,57.1,12.8,0,-,4,7,8,0,2,0,MIL vs. WAS,Robert Traylor,4,MIL,0
04/19/2000,-4,41.7,0,1,1,2,W,2,6,29,50.0,24.1,0,-,12,2,11,3,5,0,CHH vs. MIA,Elden Campbell,8,CHH,0
04/19/2000,-7,63.6,0,5,2,2,L,0,2,38,100,25.4,2,-,11,2,16,4,7,0,MIA @ CHH,Anthony Carter,2,MIA,0
04/19/2000,-2,37.5,0,0,2,4,L,8,4,36,33.3,34.4,2,-,8,6,8,2,3,0,NJN vs. CLE,Jamie Feick,12,NJN,1
04/19/2000,-4,61.1,3,2,5,3,L,2,6,37,71.4,47.1,1,66.7,18,7,29,5,11,2,NJN vs. CLE,Keith Van Horn,8,NJN,0
04/19/2000,-2,0.0,0,0,0,1,W,0,3,17,-,9.6,0,-,1,0,0,4,0,0,CLE @ NJN,Wesley Person,3,CLE,0
04/19/2000,-4,50.0,5,1,9,2,L,2,3,33,100,40.0,1,40.0,18,9,29,2,9,2,NJN vs. CLE,Johnny Newman,5,NJN,0
04/19/2000,5,42.9,6,1,0,4,W,0,2,31,-,24.9,1,16.7,14,0,13,5,6,1,CLE @ NJN,Bob Sura,2,CLE,0
04/19/2000,1,55.0,5,2,3,2,W,1,5,32,60.0,35.2,0,40.0,20,5,27,2,11,2,CLE @ NJN,Lamond Murray,6,CLE,0
04/19/2000,-7,37.5,0,5,2,0,L,0,2,39,100,21.9,0,-,16,2,14,7,6,0,NJN vs. CLE,Elliot Perry,2,NJN,0
04/19/2000,5,56.3,1,1,5,3,L,1,7,35,100,50.6,2,100,16,5,24,6,9,1,NJN vs. CLE,Kendall Gill,8,NJN,1
04/18/2000,11,75.0,1,0,0,2,L,0,1,24,-,11.2,0,100,4,0,7,2,3,1,DET @ NYK,Jud Buechler,1,DET,0
04/18/2000,5,0.0,0,0,0,1,L,1,3,9,-,7.8,1,-,2,0,0,0,0,0,DET @ NYK,Loy Vaught,4,DET,0
04/18/2000,7,44.4,3,1,2,2,W,3,3,42,100,38.2,3,33.3,9,2,11,4,4,1,DEN vs. UTA,James Posey,6,DEN,2
04/18/2000,-1,40.0,3,1,0,1,L,1,0,20,-,11.7,0,66.7,10,0,10,1,4,2,UTA @ DEN,Quincy Lewis,1,UTA,0
04/18/2000,-25,25.0,0,2,1,3,L,1,5,23,50.0,15.7,1,-,4,2,3,1,1,0,DET @ NYK,Christian Laettner,6,DET,1
04/18/2000,-20,25.0,0,1,7,4,L,0,0,31,100,8.0,0,-,4,7,9,0,1,0,DET @ NYK,Michael Curry,0,DET,0
04/18/2000,-3,66.7,0,1,6,3,W,2,3,32,85.7,28.0,1,-,6,7,14,2,4,0,NYK vs. DET,Kurt Thomas,5,NYK,1
04/18/2000,0,0.0,0,0,0,0,W,1,0,1,-,1.2,0,-,2,0,0,0,0,0,NYK vs. DET,David Wingate,1,NYK,0
04/18/2000,-8,0.0,0,1,0,2,W,0,0,7,-,-1.0,0,-,2,0,0,0,0,0,NYK vs. DET,John Wallace,0,NYK,0
04/18/2000,1,33.3,0,0,2,2,L,0,1,9,100,8.2,1,-,3,2,4,0,1,0,DET @ NYK,Eric Montross,1,DET,0
04/18/2000,8,54.5,2,1,0,1,W,2,3,31,0.0,24.5,2,0.0,11,1,12,1,6,0,NYK vs. DET,Larry Johnson,5,NYK,0
04/18/2000,4,77.8,0,1,0,3,L,2,4,17,-,26.2,0,-,9,0,14,0,7,0,DET @ NYK,Mikki Moore,6,DET,2
04/18/2000,19,66.7,0,2,1,4,W,2,7,33,25.0,29.3,1,-,9,4,13,1,6,0,NYK vs. DET,Patrick Ewing,9,NYK,1
04/18/2000,-2,50.0,1,4,1,2,W,0,2,13,100,4.9,0,0.0,4,1,5,1,2,0,NYK vs. DET,Rick Brunson,2,NYK,0
04/18/2000,14,45.5,0,2,6,3,W,0,0,36,85.7,21.5,0,-,11,7,16,5,5,0,NYK vs. DET,Latrell Sprewell,0,NYK,0
04/18/2000,-16,50.0,0,3,4,5,L,3,3,24,66.7,22.2,1,-,8,6,12,2,4,0,WAS vs. BOS,Juwan Howard,6,WAS,0
04/18/2000,-33,54.5,5,1,11,1,L,0,1,48,91.7,44.7,2,40.0,11,12,25,9,6,2,WAS vs. BOS,Chris Whitney,1,WAS,0
04/18/2000,-11,35.7,7,4,2,3,W,0,2,44,66.7,23.4,1,14.3,14,3,13,4,5,1,DEN vs. UTA,George McCloud,2,DEN,1
04/18/2000,1,40.0,5,3,2,2,L,1,3,29,50.0,17.8,0,60.0,10,4,13,2,4,3,UTA @ DEN,Scott Padgett,4,UTA,0
04/18/2000,8,0.0,0,1,2,0,W,1,3,17,100,5.8,0,-,3,2,2,0,0,0,DEN vs. UTA,Keon Clark,4,DEN,0
04/18/2000,23,46.2,0,2,1,1,W,4,18,48,50.0,67.4,3,-,13,2,13,0,6,0,ATL vs. NJN,Dikembe Mutombo,22,ATL,7
04/18/2000,8,28.0,2,4,1,5,W,0,4,48,50.0,23.3,0,0.0,25,2,15,5,7,0,ATL vs. NJN,Jim Jackson,4,ATL,0
04/18/2000,16,35.7,3,5,3,1,W,2,6,32,50.0,32.6,3,0.0,14,6,13,4,5,0,BOS @ WAS,Antoine Walker,8,BOS,0
04/18/2000,1,56.3,7,1,0,2,L,2,4,47,-,49.2,5,57.1,16,0,22,4,9,4,NJN @ ATL,Lucious Harris,6,NJN,0
04/18/2000,2,50.0,0,0,0,4,L,0,6,22,-,9.2,0,-,2,0,2,0,1,0,NJN @ ATL,Jamie Feick,6,NJN,0
04/18/2000,-14,37.5,0,2,4,3,W,3,6,28,100,26.3,0,-,8,4,10,1,3,0,ATL vs. NJN,Lorenzen Wright,9,ATL,2
04/18/2000,10,54.5,3,6,2,3,W,1,7,39,100,36.1,1,66.7,11,2,16,9,6,2,ATL vs. NJN,Jason Terry,8,ATL,0
04/18/2000,-11,33.3,0,1,4,1,W,2,2,24,100,18.3,0,-,9,4,10,3,3,0,ATL vs. NJN,Dion Glover,4,ATL,0
04/18/2000,16,42.9,5,0,0,2,W,0,1,23,-,24.7,1,20.0,7,0,7,9,3,1,NYK vs. DET,Charlie Ward,1,NYK,0
04/18/2000,10,16.7,1,1,4,2,L,1,3,25,100,20.3,3,0.0,6,4,6,1,1,0,DET @ NYK,Jerome Williams,4,DET,0
04/18/2000,1,50.0,0,5,0,3,L,0,4,18,-,17.3,1,-,10,0,10,3,5,0,UTA @ DEN,Karl Malone,4,UTA,0
04/18/2000,-11,0.0,0,1,0,1,W,1,1,9,-,2.9,0,-,4,0,0,1,0,0,DEN vs. UTA,Roy Rogers,2,DEN,0
04/18/2000,-18,40.0,3,1,2,3,L,0,1,19,100,7.2,0,33.3,5,2,7,0,2,1,DET @ NYK,Terry Mills,1,DET,0
04/18/2000,-2,60.0,0,3,6,2,L,0,3,38,100,29.1,1,-,5,6,12,9,3,0,UTA @ DEN,Jacque Vaughn,3,UTA,0
04/18/2000,-2,33.3,3,2,0,0,L,0,1,18,-,15.2,1,33.3,9,0,7,4,3,1,UTA @ DEN,Howard Eisley,1,UTA,0
04/18/2000,6,57.1,0,1,1,2,L,3,6,31,100,30.8,1,-,7,1,9,0,4,0,UTA @ DEN,Adam Keefe,9,UTA,3
04/18/2000,-6,0.0,0,3,4,6,L,5,8,22,100,30.1,0,-,6,4,4,1,0,0,UTA @ DEN,Greg Ostertag,13,UTA,4
04/18/2000,-1,61.5,1,0,3,3,W,4,1,22,50.0,31.0,2,0.0,13,6,19,0,8,0,DEN vs. UTA,Chris Gatling,5,DEN,0
04/18/2000,6,50.0,4,4,4,0,L,1,1,27,66.7,17.9,0,50.0,6,6,12,5,3,2,DET @ NYK,John Crotty,2,DET,0
04/18/2000,-20,58.8,2,6,4,2,L,2,4,27,80.0,29.7,1,0.0,17,5,24,1,10,0,DET @ NYK,Jerry Stackhouse,6,DET,0
04/18/2000,1,40.0,0,0,0,4,L,2,0,11,-,6.4,0,-,5,0,4,0,2,0,UTA @ DEN,Olden Polynice,2,UTA,0
04/18/2000,-5,62.5,1,1,0,0,L,1,3,20,-,21.3,2,0.0,8,0,10,1,5,0,UTA @ DEN,Bryon Russell,4,UTA,0
04/18/2000,-1,50.0,0,2,2,3,L,4,3,28,100,19.9,0,-,10,2,12,1,5,0,UTA @ DEN,Armen Gilliam,7,UTA,0
04/18/2000,1,60.0,0,0,3,1,L,0,1,15,100,10.2,0,-,5,3,9,0,3,0,UTA @ DEN,Jeff Hornacek,1,UTA,0
04/18/2000,-4,100,0,0,2,0,W,1,0,5,100,8.2,1,-,1,2,4,0,1,0,DEN vs. UTA,Ryan Bowen,1,DEN,0
04/18/2000,2,66.7,0,1,0,3,L,0,1,15,-,17.7,1,-,3,0,4,7,2,0,UTA @ DEN,John Stockton,1,UTA,0
04/18/2000,-5,50.0,0,0,3,6,W,0,1,26,50.0,19.2,0,-,6,6,9,2,3,0,DEN vs. UTA,Antonio McDyess,1,DEN,2
04/18/2000,13,61.1,5,1,7,2,W,5,12,40,87.5,84.4,3,60.0,18,8,32,4,11,3,DEN vs. UTA,Raef LaFrentz,17,DEN,6
04/18/2000,-10,0.0,4,1,0,0,W,0,1,18,-,9.2,1,0.0,4,0,0,4,0,0,DEN vs. UTA,Chris Herren,1,DEN,0
04/18/2000,19,29.4,8,2,3,2,W,0,1,42,75.0,41.2,4,25.0,17,4,15,10,5,2,DEN vs. UTA,Nick Van Exel,1,DEN,0
04/18/2000,0,44.4,1,3,4,4,L,0,3,44,66.7,38.6,3,0.0,18,6,20,6,8,0,NJN @ ATL,Elliot Perry,3,NJN,0
04/18/2000,-4,26.7,2,4,6,0,L,1,1,40,100,18.4,1,0.0,15,6,14,2,4,0,NJN @ ATL,Johnny Newman,2,NJN,0
04/18/2000,6,38.5,2,1,0,4,L,2,4,29,-,22.2,1,0.0,13,0,10,0,5,0,PHX vs. HOU,Shawn Marion,6,PHX,1
04/18/2000,-7,14.3,2,2,2,3,W,2,3,23,100,9.0,0,50.0,7,2,5,0,1,1,HOU @ PHX,Kenny Thomas,5,HOU,0
04/18/2000,0,-,0,0,0,0,L,0,0,0,-,0.0,0,-,0,0,0,0,0,0,PHX vs. HOU,Toby Bailey,0,PHX,0
04/18/2000,5,0.0,3,0,0,1,W,0,5,27,0.0,18.0,1,0.0,8,1,0,2,0,0,HOU @ PHX,Walt Williams,5,HOU,2
04/18/2000,4,50.0,0,1,4,2,W,2,7,36,100,24.8,2,-,2,4,6,0,1,0,HOU @ PHX,Kelvin Cato,9,HOU,1
04/18/2000,2,60.0,0,0,0,5,L,5,0,27,-,31.5,3,-,5,0,6,1,3,0,PHX vs. HOU,Oliver Miller,5,PHX,3
04/18/2000,5,50.0,0,0,0,2,W,1,2,12,-,5.6,0,-,2,0,2,0,1,0,HOU @ PHX,Anthony Miller,3,HOU,0
04/18/2000,-6,44.4,5,2,3,4,L,2,5,43,100,37.4,1,0.0,18,3,19,4,8,0,PHX vs. HOU,Randy Livingston,7,PHX,1
04/18/2000,0,-,0,0,0,0,L,1,0,3,-,1.2,0,-,0,0,0,0,0,0,PHX vs. HOU,Corie Blount,1,PHX,0
04/18/2000,-15,43.8,3,0,4,1,L,2,3,41,50.0,35.0,2,66.7,16,8,20,2,7,2,PHX vs. HOU,Clifford Robinson,5,PHX,0
04/18/2000,-2,42.9,4,6,7,4,L,2,8,45,87.5,47.0,1,25.0,14,8,20,12,6,1,PHX vs. HOU,Anfernee Hardaway,10,PHX,0
04/18/2000,14,46.7,4,3,7,3,W,1,4,34,87.5,37.5,1,75.0,15,8,24,5,7,3,HOU @ PHX,Cuttino Mobley,5,HOU,0
04/18/2000,4,50.0,1,0,3,1,W,1,3,21,75.0,15.8,0,100,4,4,8,2,2,1,HOU @ PHX,Moochie Norris,4,HOU,0
04/18/2000,-15,37.5,4,3,0,6,L,1,1,25,-,11.9,1,50.0,8,0,8,1,3,2,PHX vs. HOU,Rodney Rogers,2,PHX,0
04/18/2000,13,83.3,1,8,6,2,W,3,4,42,75.0,51.4,2,100,12,8,27,8,10,1,HOU @ PHX,Steve Francis,7,HOU,2
